Molecular Formula,rdkit_SMILES,SMILES,chemical name,Molecular Weight
C4H8Se,CCC(C)=[Se],[Se]=C(C)CC,butane-2-selenone,135.068
C4H8Se,C=CCC[SeH],[SeH]CCC=C,but-3-ene-1-selenol,135.068
C4H8Se,C=CC(C)[SeH],[SeH]C(C)C=C,but-3-ene-2-selenol,135.068
C4H8Se,[SeH]C1CCC1,[SeH]C1CCC1,cyclobutaneselenol,135.068
C4H8Se,C[Se]C1CC1,C[Se]C1CC1,cyclopropyl(methyl)selane,135.068
C4H8Se,[SeH]CC1CC1,[SeH]CC1CC1,cyclopropylmethaneselenol,135.068
C4H8Se,C=C[Se]CC,CC[Se]C=C,ethyl(vinyl)selane,135.068
C4H8Se,CC=C[Se]C,C[Se]C=CC,methyl(prop-1-en-1-yl)selane,135.068
C4H8Se,C=C(C)[Se]C,C[Se]C(C)=C,methyl(prop-1-en-2-yl)selane,135.068
C4H8Se,C1CC[Se]C1,C1CCC[Se]1,tetrahydroselenophene,135.068
C2H3NOSe,C1=NOC[Se]1,C1=NOC[Se]1,"1,4,2-oxaselenazole",136.012
C3H7NSe,CN(C)C=[Se],[Se]=CN(C)C,"N,N-dimethylmethaneselenoamide",136.056
C3H7NSe,C1C[Se]CN1,[Se]1CCNC1,"1,3-selenazolidine",136.056
C3H7NSe,NC1C[Se]C1,NC1C[Se]C1,selenetan-3-amine,136.056
C3H3FSe,C#CC(F)[SeH],[SeH]C(C#C)F,1-fluoroprop-2-yne-1-selenol,137.015
C3H3FSe,FC#CC[SeH],[SeH]CC#CF,3-fluoroprop-2-yne-1-selenol,137.015
C3H6OSe,CC(=O)C[SeH],[SeH]CC(C)=O,1-hydroselenopropan-2-one,137.04
C3H6OSe,C[Se]CC=O,C[Se]CC=O,2-(methylselanyl)acetaldehyde,137.04
C3H6OSe,[SeH]C1COC1,[SeH]C1COC1,oxetane-3-selenol,137.04
C3H6OSe,C[Se]C(C)=O,C[Se]C(C)=O,Se-methyl ethaneselenoate,137.04
C3H6OSe,OC1C[Se]C1,OC1C[Se]C1,selenetan-3-ol,137.04
C2H6N2Se,N=C(N)C[SeH],N=C(C[SeH])N,2-hydroselenoacetimidamide,137.044
C2H6N2Se,C[Se]C(=N)N,C[Se]C(N)=N,methyl carbamimidoselenoate,137.044
C4H10Se,CC(C)C[SeH],[SeH]CC(C)C,2-methylpropane-1-selenol,137.084
C4H10Se,CC(C)(C)[SeH],[SeH]C(C)(C)C,2-methylpropane-2-selenol,137.084
C4H10Se,CCCC[SeH],[SeH]CCCC,butane-1-selenol,137.084
C4H10Se,CCC(C)[SeH],[SeH]C(C)CC,butane-2-selenol,137.084
C4H10Se,CC[Se]CC,CC[Se]CC,diethylselane,137.084
C4H10Se,C[Se]C(C)C,C[Se]C(C)C,isopropyl(methyl)selane,137.084
C4H10Se,CCC[Se]C,C[Se]CCC,methyl(propyl)selane,137.084
C2H5NOSe,NC(=O)C[SeH],[SeH]CC(N)=O,2-hydroselenoacetamide,138.028
C3H9NSe,CN(C)C[SeH],CN(C[SeH])C,(dimethylamino)methaneselenol,138.072
C3H9NSe,CC([SeH])CN,[SeH]C(CN)C,1-aminopropane-2-selenol,138.072
C3H9NSe,CNCC[SeH],[SeH]CCNC,2-(methylamino)ethane-1-selenol,138.072
C3H9NSe,C[Se]CCN,NCC[Se]C,2-(methylselanyl)ethan-1-amine,138.072
C3H9NSe,CC(N)C[SeH],[SeH]CC(N)C,2-aminopropane-1-selenol,138.072
C3H9NSe,NCCC[SeH],[SeH]CCCN,3-aminopropane-1-selenol,138.072
C2H4O2Se,O=C(O)C[SeH],[SeH]CC(O)=O,2-hydroselenoacetic acid,139.012
C2H4O2Se,C=C[Se](=O)O,O=[Se](C=C)O,etheneseleninic acid,139.012
C2H4O2Se,C[Se]C(=O)O,OC([Se]C)=O,Se-methyl O-hydrogen carbonoselenoate,139.012
C3H5FSe,C=C(F)[Se]C,C[Se]C(F)=C,(1-fluorovinyl)(methyl)selane,139.031
C3H5FSe,C[Se]C=CF,C[Se]C=CF,(2-fluorovinyl)(methyl)selane,139.031
C3H5FSe,C=C[Se]CF,FC[Se]C=C,(fluoromethyl)(vinyl)selane,139.031
C3H5FSe,FC1([SeH])CC1,[SeH]C1(CC1)F,1-fluorocyclopropane-1-selenol,139.031
C3H5FSe,C=CC(F)[SeH],[SeH]C(C=C)F,1-fluoroprop-2-ene-1-selenol,139.031
C5H8Se,C[Se]C1C=CC1,C[Se]C1CC=C1,cyclobut-2-en-1-yl(methyl)selane,147.079
C5H8Se,[SeH]CC1C=CC1,[SeH]CC1CC=C1,cyclobut-2-en-1-ylmethaneselenol,147.079
C5H8Se,[SeH]C1C=CCC1,[SeH]C1CCC=C1,cyclopent-2-ene-1-selenol,147.079
C5H8Se,[SeH]C1CC=CC1,[SeH]C1CC=CC1,cyclopent-3-ene-1-selenol,147.079
C5H8Se,[Se]=C1CCCC1,[Se]=C1CCCC1,cyclopentaneselenone,147.079
C5H8Se,C=C[Se]C1CC1,C=C[Se]C1CC1,cyclopropyl(vinyl)selane,147.079
C5H8Se,CC#C[Se]CC,CC#C[Se]CC,ethyl(prop-1-yn-1-yl)selane,147.079
C5H8Se,C#CC[Se]CC,CC[Se]CC#C,ethyl(prop-2-yn-1-yl)selane,147.079
C5H8Se,C=C=C[Se]CC,CC[Se]C=C=C,"ethyl(propa-1,2-dien-1-yl)selane",147.079
C5H8Se,C#CC([SeH])CC,[SeH]C(C#C)CC,pent-1-yne-3-selenol,147.079
C5H8Se,C#CCCC[SeH],[SeH]CCCC#C,pent-4-yne-1-selenol,147.079
C5H8Se,C#CCC(C)[SeH],[SeH]C(CC#C)C,pent-4-yne-2-selenol,147.079
C5H8Se,C=CC([SeH])C=C,[SeH]C(C=C)C=C,"penta-1,4-diene-3-selenol",147.079
C5H8Se,C=C[Se]C=CC,C=C[Se]C=CC,prop-1-en-1-yl(vinyl)selane,147.079
C5H8Se,C=C[Se]C(=C)C,C=C[Se]C(C)=C,prop-1-en-2-yl(vinyl)selane,147.079
CH2ClFSe,FC(Cl)[SeH],[SeH]C(Cl)F,chlorofluoromethaneselenol,147.435
C3H3NOSe,Oc1cc[se]n1,OC1=N[Se]C=C1,"1,2-selenazol-3-ol",148.023
C3H3NOSe,O=C1C=N[Se]C1,O=C1C=N[Se]C1,"1,2-selenazol-4(5H)-one",148.023
C3H3NOSe,[SeH]c1ncco1,[SeH]C1=NC=CO1,oxazole-2-selenol,148.023
C3H3NOSe,[SeH]c1cocn1,[SeH]C1=COC=N1,oxazole-4-selenol,148.023
C3H3NOSe,Oc1ncc[se]1,OC1=NC=C[Se]1,"1,3-selenazol-2-ol",148.023
C3H3NOSe,Oc1c[se]cn1,OC1=C[Se]C=N1,"1,3-selenazol-4-ol",148.023
C3H3NOSe,Oc1cnc[se]1,OC1=CN=C[Se]1,"1,3-selenazol-5-ol",148.023
C3H3NOSe,O=[Se]1C=CN=C1,O=[Se]1C=CN=C1,"1,3-selenazole 1-oxide",148.023
C2H3N3Se,Nc1c[se]nn1,NC1=C[Se]N=N1,"1,2,3-selenadiazol-4-amine",148.027
C2H3N3Se,Nc1cnn[se]1,NC1=CN=N[Se]1,"1,2,3-selenadiazol-5-amine",148.027
C2H3N3Se,Nc1nc[se]n1,NC1=N[Se]C=N1,"1,2,4-selenadiazol-3-amine",148.027
C2H3N3Se,Nc1ncn[se]1,NC1=NC=N[Se]1,"1,2,4-selenadiazol-5-amine",148.027
C2H3N3Se,Nc1cn[se]n1,NC1=N[Se]N=C1,"1,2,5-selenadiazol-3-amine",148.027
C2H3N3Se,Nc1nnc[se]1,NC1=NN=C[Se]1,"1,3,4-selenadiazol-2-amine",148.027
C2H3N3Se,[Se]=C1CNN=N1,[Se]=C1CNN=N1,"1,5-dihydro-4H-1,2,3-triazole-4-selenone",148.027
C2H3N3Se,[SeH]c1nc[nH]n1,[SeH]C1=NNC=N1,"1H-1,2,4-triazole-3-selenol",148.027
C2H3N3Se,[SeH]n1nccn1,[SeH]N1N=CC=N1,"2H-1,2,3-triazole-2-selenol",148.027
C2H3N3Se,[SeH]C1N=CN=N1,[SeH]C1N=CN=N1,"3H-1,2,4-triazole-3-selenol",148.027
C2H3N3Se,[Se]=C1N=NCN1,[Se]=C1N=NCN1,"4,5-dihydro-3H-1,2,4-triazole-3-selenone",148.027
C4H7NSe,CCC[Se]C#N,CCC[Se]C#N,1-selenocyanatopropane,148.067
C4H7NSe,CC[Se]CC#N,CC[Se]CC#N,2-(ethylselanyl)acetonitrile,148.067
C4H7NSe,CC1=NCC[Se]1,CC1=NCC[Se]1,"2-methyl-4,5-dihydro-1,3-selenazole",148.067
C4H7NSe,C=C1NCC[Se]1,C=C1[Se]CCN1,"2-methylene-1,3-selenazolidine",148.067
C4H7NSe,CC(C)[Se]C#N,CC(C)[Se]C#N,2-selenocyanatopropane,148.067
C4H7NSe,C[Se]CCC#N,N#CCC[Se]C,3-(methylselanyl)propanenitrile,148.067
C4H7NSe,NC1=CCC[Se]1,NC1=CCC[Se]1,"4,5-dihydroselenophen-2-amine",148.067
C4H7NSe,N#CCCC[SeH],[SeH]CCCC#N,4-hydroselenobutanenitrile,148.067
C4H7NSe,CC1=NC[Se]C1,CC1=NC[Se]C1,"4-methyl-2,5-dihydro-1,3-selenazole",148.067
C4H7NSe,[Se]=C1CCCN1,[Se]=C1NCCC1,pyrrolidine-2-selenone,148.067
CHF3Se,FC(F)(F)[SeH],[SeH]C(F)(F)F,trifluoromethaneselenol,148.974
C3H2O2Se,[Se]=c1occo1,[Se]=C1OC=CO1,"1,3-dioxole-2-selenone",149.007
C2H2N2OSe,[Se]=c1nc[nH]o1,[Se]=C1N=CNO1,"1,2,4-oxadiazole-5(2H)-selenone",149.011
C2H2N2OSe,O=c1nc[se][nH]1,O=C1N=C[Se]N1,"1,2,4-selenadiazol-3(2H)-one",149.011
C2H2N2OSe,O=c1nc[nH][se]1,O=C1N=CN[Se]1,"1,2,4-selenadiazol-5(2H)-one",149.011
C2H2N2OSe,Oc1cn[se]n1,OC1=N[Se]N=C1,"1,2,5-selenadiazol-3-ol",149.011
C2H2N2OSe,O=[Se]1N=CC=N1,O=[Se]1N=CC=N1,"1,2,5-selenadiazole 1-oxide",149.011
C2H2N2OSe,[SeH]c1nnco1,[SeH]C1=NN=CO1,"1,3,4-oxadiazole-2-selenol",149.011
C2H2N2OSe,Oc1nnc[se]1,OC1=NN=C[Se]1,"1,3,4-selenadiazol-2-ol",149.011
CH2N4Se,Nc1nnn[se]1,NC1=NN=N[Se]1,"1,2,3,4-selenatriazol-5-amine",149.015
CH2N4Se,[SeH]c1nnn[nH]1,[SeH]C1=NN=NN1,1H-tetrazole-5-selenol,149.015
CH2N4Se,[SeH]C1N=NN=N1,[SeH]C1N=NN=N1,5H-tetrazole-5-selenol,149.015
C4H3FSe,FC#CC1C[Se]1,FC#CC1C[Se]1,2-(fluoroethynyl)selenirane,149.026
C4H3FSe,C#CC1(F)C[Se]1,FC1(C#C)C[Se]1,2-ethynyl-2-fluoroselenirane,149.026
C4H3FSe,C#CC1[Se]C1F,FC1C(C#C)[Se]1,2-ethynyl-3-fluoroselenirane,149.026
C4H6OSe,C=C[Se](=O)C=C,C=C[Se](C=C)=O,(vinylseleninyl)ethene,149.051
C4H6OSe,CC#C[Se](C)=O,CC#C[Se](C)=O,1-(methylseleninyl)prop-1-yne,149.051
C4H6OSe,C=C=C[Se](C)=O,C[Se](C=C=C)=O,"1-(methylseleninyl)propa-1,2-diene",149.051
C4H6OSe,C1=C[Se]CCO1,C1=COCC[Se]1,"2,3-dihydro-1,4-oxaselenine",149.051
C4H6OSe,C[Se]C=CC=O,O=CC=C[Se]C,3-(methylselanyl)acrylaldehyde,149.051
C4H6OSe,CC1C[Se]C1=O,O=C1[Se]CC1C,3-methylselenetan-2-one,149.051
C4H6OSe,CC1CC(=O)[Se]1,O=C1CC(C)[Se]1,4-methylselenetan-2-one,149.051
C4H6OSe,[Se]=C1CCCO1,[Se]=C1OCCC1,dihydrofuran-2(3H)-selenone,149.051
C4H6OSe,O=C1CCC[Se]1,O=C1CCC[Se]1,dihydroselenophen-2(3H)-one,149.051
C4H6OSe,O=C1CC[Se]C1,O=C1C[Se]CC1,dihydroselenophen-3(2H)-one,149.051
C4H6OSe,C=CC(=O)[Se]C,C=CC([Se]C)=O,Se-methyl prop-2-eneselenoate,149.051
C3H6N2Se,[Se]=C1NCCN1,[Se]=C1NCCN1,imidazolidine-2-selenone,149.055
C3H6N2Se,N=C1NCC[Se]1,N=C1[Se]CCN1,"1,3-selenazolidin-2-imine",149.055
C5H10Se,CC1(C[SeH])CC1,[SeH]CC1(C)CC1,(1-methylcyclopropyl)methaneselenol,149.095
C5H10Se,C[Se]CC1CC1,C[Se]CC1CC1,(cyclopropylmethyl)(methyl)selane,149.095
C5H10Se,CC([SeH])C1CC1,[SeH]C(C1CC1)C,1-cyclopropylethane-1-selenol,149.095
C5H10Se,CCC1([SeH])CC1,[SeH]C1(CC)CC1,1-ethylcyclopropane-1-selenol,149.095
C5H10Se,CC1([SeH])CCC1,[SeH]C1(C)CCC1,1-methylcyclobutane-1-selenol,149.095
C5H10Se,CC1[Se]C1(C)C,CC1C(C)(C)[Se]1,"2,2,3-trimethylselenirane",149.095
C5H10Se,CC1(C)CC[Se]1,CC1(C)[Se]CC1,"2,2-dimethylselenetane",149.095
C5H10Se,CC1C[Se]C1C,CC1[Se]CC1C,"2,3-dimethylselenetane",149.095
C5H10Se,CC1CC(C)[Se]1,CC1CC(C)[Se]1,"2,4-dimethylselenetane",149.095
C5H10Se,[SeH]CCC1CC1,[SeH]CCC1CC1,2-cyclopropylethane-1-selenol,149.095
C5H10Se,CCC1(C)C[Se]1,CC1(CC)C[Se]1,2-ethyl-2-methylselenirane,149.095
C5H10Se,CCC1[Se]C1C,CC1C(CC)[Se]1,2-ethyl-3-methylselenirane,149.095
C5H10Se,CCC1CC[Se]1,CCC1[Se]CC1,2-ethylselenetane,149.095
C5H10Se,CCC(C)=C[SeH],CCC(C)=C[SeH],2-methylbut-1-ene-1-selenol,149.095
C5H10Se,C=CC(C)C[SeH],[SeH]CC(C=C)C,2-methylbut-3-ene-1-selenol,149.095
C5H10Se,C=CC(C)(C)[SeH],[SeH]C(C)(C)C=C,2-methylbut-3-ene-2-selenol,149.095
C5H10Se,CC1CCC1[SeH],[SeH]C1CCC1C,2-methylcyclobutane-1-selenol,149.095
C5H10Se,CC1CCC[Se]1,CC1[Se]CCC1,2-methyltetrahydroselenophene,149.095
C5H10Se,CCCC1C[Se]1,CCCC1C[Se]1,2-propylselenirane,149.095
C5H10Se,CC1(C)C[Se]C1,CC1(C)C[Se]C1,"3,3-dimethylselenetane",149.095
C5H10Se,CCC1C[Se]C1,CCC1C[Se]C1,3-ethylselenetane,149.095
C5H10Se,CC(C)=CC[SeH],[SeH]CC=C(C)C,3-methylbut-2-ene-1-selenol,149.095
C5H10Se,CC1CC[Se]C1,CC1C[Se]CC1,3-methyltetrahydroselenophene,149.095
C5H10Se,C=CC[Se]CC,CC[Se]CC=C,allyl(ethyl)selane,149.095
C5H10Se,CCC=C[Se]C,C[Se]C=CCC,but-1-en-1-yl(methyl)selane,149.095
C5H10Se,C=C(CC)[Se]C,C[Se]C(CC)=C,but-1-en-2-yl(methyl)selane,149.095
C5H10Se,CC=C(C)[Se]C,C[Se]C(C)=CC,but-2-en-2-yl(methyl)selane,149.095
C5H10Se,C=CCC[Se]C,C[Se]CCC=C,but-3-en-1-yl(methyl)selane,149.095
C5H10Se,C=CC(C)[Se]C,C[Se]C(C=C)C,but-3-en-2-yl(methyl)selane,149.095
C5H10Se,C[Se]C1CCC1,C[Se]C1CCC1,cyclobutyl(methyl)selane,149.095
C5H10Se,[SeH]CC1CCC1,[SeH]CC1CCC1,cyclobutylmethaneselenol,149.095
C5H10Se,[SeH]C1CCCC1,[SeH]C1CCCC1,cyclopentaneselenol,149.095
C5H10Se,CC[Se]C1CC1,CC[Se]C1CC1,cyclopropyl(ethyl)selane,149.095
C5H10Se,CC=C[Se]CC,CC[Se]C=CC,ethyl(prop-1-en-1-yl)selane,149.095
C5H10Se,C=C(C)[Se]CC,CC[Se]C(C)=C,ethyl(prop-1-en-2-yl)selane,149.095
C5H10Se,C=C[Se]C(C)C,CC([Se]C=C)C,isopropyl(vinyl)selane,149.095
C5H10Se,C[Se]C1(C)CC1,C[Se]C1(C)CC1,methyl(1-methylcyclopropyl)selane,149.095
C5H10Se,C=C(C)C[Se]C,C=C(C)C[Se]C,methyl(2-methylallyl)selane,149.095
C5H10Se,C[Se]C=C(C)C,C[Se]C=C(C)C,methyl(2-methylprop-1-en-1-yl)selane,149.095
C5H10Se,C=CC([SeH])CC,[SeH]C(C=C)CC,pent-1-ene-3-selenol,149.095
C5H10Se,C=CCCC[SeH],[SeH]CCCC=C,pent-4-ene-1-selenol,149.095
C5H10Se,C=CCC(C)[SeH],[SeH]C(CC=C)C,pent-4-ene-2-selenol,149.095
C5H10Se,C=C[Se]CCC,CCC[Se]C=C,propyl(vinyl)selane,149.095
C5H10Se,C1CC[Se]CC1,C1CCCC[Se]1,tetrahydro-2H-selenopyran,149.095
C3H5NOSe,C[Se](=O)CC#N,O=[Se](C)CC#N,2-(methylseleninyl)acetonitrile,150.039
C3H5NOSe,COCN=C=[Se],[Se]=C=NCOC,isoselenocyanato(methoxy)methane,150.039
C3H5NOSe,[Se]=C1NCCO1,[Se]=C1OCCN1,oxazolidine-2-selenone,150.039
C3H5NOSe,O=C1NCC[Se]1,O=C1[Se]CCN1,"1,3-selenazolidin-2-one",150.039
C2H5N3Se,[Se]=C1NCNN1,[Se]=C1NCNN1,"1,2,4-triazolidine-3-selenone",150.043
C4H9NSe,C1CNC[Se]C1,[Se]1CNCCC1,"1,3-selenazinane",150.083
C4H9NSe,CC1NCC[Se]1,CC1[Se]CCN1,"2-methyl-1,3-selenazolidine",150.083
C4H9NSe,CC1(N)C[Se]C1,NC1(C)C[Se]C1,3-methylselenetan-3-amine,150.083
C4H9NSe,CC(=[Se])N(C)C,[Se]=C(C)N(C)C,"N,N-dimethylethaneselenoamide",150.083
C4H9NSe,NC1CC[Se]C1,NC1C[Se]CC1,tetrahydroselenophen-3-amine,150.083
C4H9NSe,NCC1C[Se]C1,NCC1C[Se]C1,selenetan-3-ylmethanamine,150.083
C4H9NSe,C1C[Se]CCN1,C1C[Se]CCN1,selenomorpholine,150.083
C4H5FSe,C#CC(F)[Se]C,C[Se]C(F)C#C,(1-fluoroprop-2-yn-1-yl)(methyl)selane,151.042
C4H5FSe,C=C[Se]C(=C)F,C=C[Se]C(F)=C,(1-fluorovinyl)(vinyl)selane,151.042
C4H5FSe,C=C[Se]C=CF,C=C[Se]C=CF,(2-fluorovinyl)(vinyl)selane,151.042
C4H5FSe,C[Se]C#CCF,FCC#C[Se]C,(3-fluoroprop-1-yn-1-yl)(methyl)selane,151.042
C4H5FSe,C[Se]CC#CF,C[Se]CC#CF,(3-fluoroprop-2-yn-1-yl)(methyl)selane,151.042
C4H5FSe,CC#C[Se]CF,CC#C[Se]CF,(fluoromethyl)(prop-1-yn-1-yl)selane,151.042
C4H5FSe,C#CC[Se]CF,FC[Se]CC#C,(fluoromethyl)(prop-2-yn-1-yl)selane,151.042
C4H5FSe,C#CCC(F)[SeH],[SeH]C(F)CC#C,1-fluorobut-3-yne-1-selenol,151.042
C4H5FSe,C#CC([SeH])CF,[SeH]C(CF)C#C,1-fluorobut-3-yne-2-selenol,151.042
C4H5FSe,FC1([SeH])C=CC1,[SeH]C1(F)C=CC1,1-fluorocyclobut-2-ene-1-selenol,151.042
C4H5FSe,C=C(F)C1C[Se]1,FC(C1C[Se]1)=C,2-(1-fluorovinyl)selenirane,151.042
C4H5FSe,FC=CC1C[Se]1,FC=CC1C[Se]1,2-(2-fluorovinyl)selenirane,151.042
C4H5FSe,FC1[Se]C12CC2,FC1C2(CC2)[Se]1,2-fluoro-1-selenaspiro[2.2]pentane,151.042
C4H5FSe,C=CC1(F)C[Se]1,FC1(C=C)C[Se]1,2-fluoro-2-vinylselenirane,151.042
C4H5FSe,C=CC1[Se]C1F,FC1C(C=C)[Se]1,2-fluoro-3-vinylselenirane,151.042
C4H5FSe,FC1CC2[Se]C12,FC1CC2C1[Se]2,2-fluoro-5-selenabicyclo[2.1.0]pentane,151.042
C4H5FSe,C#CC(F)C[SeH],[SeH]CC(F)C#C,2-fluorobut-3-yne-1-selenol,151.042
C4H5FSe,C#CC(C)(F)[SeH],[SeH]C(C#C)(F)C,2-fluorobut-3-yne-2-selenol,151.042
C4H5FSe,FC1=CCC1[SeH],[SeH]C1C(F)=CC1,2-fluorocyclobut-2-ene-1-selenol,151.042
C4H5FSe,FC1=CC([SeH])C1,[SeH]C1C=C(F)C1,3-fluorocyclobut-2-ene-1-selenol,151.042
C4H5FSe,FC1CC12C[Se]2,FC1C2([Se]C2)C1,4-fluoro-1-selenaspiro[2.2]pentane,151.042
C4H5FSe,FC#CCC[SeH],[SeH]CCC#CF,4-fluorobut-3-yne-1-selenol,151.042
C4H5FSe,CC([SeH])C#CF,[SeH]C(C)C#CF,4-fluorobut-3-yne-2-selenol,151.042
C4H5FSe,FC1C=CC1[SeH],[SeH]C1C=CC1F,4-fluorocyclobut-2-ene-1-selenol,151.042
C4H8OSe,C[Se]CC(C)=O,O=C(C)C[Se]C,1-(methylselanyl)propan-2-one,151.067
C4H8OSe,C1COC[Se]C1,C1COC[Se]C1,"1,3-oxaselenane",151.067
C4H8OSe,C1C[Se]CCO1,O1CC[Se]CC1,"1,4-oxaselenane",151.067
C4H8OSe,C[Se]CC1CO1,C[Se]CC1OC1,2-((methylselanyl)methyl)oxirane,151.067
C4H8OSe,CC[Se]CC=O,CC[Se]CC=O,2-(ethylselanyl)acetaldehyde,151.067
C4H8OSe,C=C[Se]CCO,OCC[Se]C=C,2-(vinylselanyl)ethan-1-ol,151.067
C4H8OSe,C[Se]C1COC1,C[Se]C1COC1,3-(methylselanyl)oxetane,151.067
C4H8OSe,C[Se]CCC=O,O=CCC[Se]C,3-(methylselanyl)propanal,151.067
C4H8OSe,CC(=O)C(C)[SeH],[SeH]C(C(C)=O)C,3-hydroselenobutan-2-one,151.067
C4H8OSe,COC1C[Se]C1,COC1C[Se]C1,3-methoxyselenetane,151.067
C4H8OSe,CCOC(C)=[Se],[Se]=C(C)OCC,O-ethyl ethaneselenoate,151.067
C4H8OSe,CC[Se]C(C)=O,CC([Se]CC)=O,Se-ethyl ethaneselenoate,151.067
C4H8OSe,CCC(=O)[Se]C,O=C([Se]C)CC,Se-methyl propaneselenoate,151.067
C4H8OSe,OC1CC[Se]C1,OC1C[Se]CC1,tetrahydroselenophen-3-ol,151.067
C4H8OSe,O=[Se]1CCCC1,O=[Se]1CCCC1,tetrahydroselenophene 1-oxide,151.067
C4H8OSe,OCC1C[Se]C1,OCC1C[Se]C1,selenetan-3-ylmethanol,151.067
C3H8N2Se,CNC(=[Se])NC,CNC(NC)=[Se],"1,3-dimethylselenourea",151.071
C3H8N2Se,C[Se]C=C(N)N,C[Se]C=C(N)N,"2-(methylselanyl)ethene-1,1-diamine",151.071
C3H8N2Se,CC[Se]C(=N)N,CC[Se]C(N)=N,ethyl carbamimidoselenoate,151.071
C3H8N2Se,CNC(=N)[Se]C,C[Se]C(NC)=N,methyl methylcarbamimidoselenoate,151.071
C3H4Se2,C1=C[Se]C[Se]1,C1[Se]C=C[Se]1,"1,3-diselenole",197.985
C3H4Se2,C1=C[Se][Se]C1,C1C=C[Se][Se]1,"3H-1,2-diselenole",197.985
C3H4Se2,[Se]=CCC=[Se],[Se]=CCC=[Se],propanediselenal,197.985
C5H12Se,CC(C)(C)C[SeH],[SeH]CC(C)(C)C,"2,2-dimethylpropane-1-selenol",151.111
C5H12Se,CCC(C)C[SeH],[SeH]CC(CC)C,2-methylbutane-1-selenol,151.111
C5H12Se,CCC(C)(C)[SeH],[SeH]C(C)(C)CC,2-methylbutane-2-selenol,151.111
C5H12Se,CC(C)CC[SeH],[SeH]CCC(C)C,3-methylbutane-1-selenol,151.111
C5H12Se,CC(C)C(C)[SeH],[SeH]C(C(C)C)C,3-methylbutane-2-selenol,151.111
C5H12Se,CCCC[Se]C,C[Se]CCCC,butyl(methyl)selane,151.111
C5H12Se,CC[Se]C(C)C,CC[Se]C(C)C,ethyl(isopropyl)selane,151.111
C5H12Se,CCC[Se]CC,CC[Se]CCC,ethyl(propyl)selane,151.111
C5H12Se,C[Se]CC(C)C,C[Se]CC(C)C,isobutyl(methyl)selane,151.111
C5H12Se,CCCCC[SeH],[SeH]CCCCC,pentane-1-selenol,151.111
C5H12Se,CCCC(C)[SeH],[SeH]C(CCC)C,pentane-2-selenol,151.111
C5H12Se,CCC([SeH])CC,[SeH]C(CC)CC,pentane-3-selenol,151.111
C5H12Se,CCC(C)[Se]C,C[Se]C(CC)C,sec-butyl(methyl)selane,151.111
C5H12Se,C[Se]C(C)(C)C,C[Se]C(C)(C)C,tert-butyl(methyl)selane,151.111
C2H2Se,C=C=[Se],[Se]=C=C,etheneselenone,104.998
C3H7NOSe,C[Se]CC(N)=O,O=C(N)C[Se]C,2-(methylselanyl)acetamide,152.055
C3H7NOSe,CNC(=O)C[SeH],[SeH]CC(NC)=O,2-hydroseleno-N-methylacetamide,152.055
C3H7NOSe,CC(C[SeH])N=O,[SeH]CC(C)N=O,2-nitrosopropane-1-selenol,152.055
C3H7NOSe,NC(=O)CC[SeH],[SeH]CCC(N)=O,3-hydroselenopropanamide,152.055
C2H7N3Se,CNC(=[Se])NN,[Se]=C(NC)NN,N-methylhydrazinecarboselenoamide,152.059
C2H3NSe2,C1=NC[Se][Se]1,C1N=C[Se][Se]1,"3H-1,2,4-diselenazole",198.973
C2H3NSe2,[Se]=CNC=[Se],[Se]=CNC=[Se],N-selenoformylmethaneselenoamide,198.973
C4H11NSe,C[Se]CC(C)N,NC(C)C[Se]C,1-(methylselanyl)propan-2-amine,152.099
C4H11NSe,CN(C)CC[SeH],[SeH]CCN(C)C,2-(dimethylamino)ethane-1-selenol,152.099
C4H11NSe,CC[Se]CCN,NCC[Se]CC,2-(ethylselanyl)ethan-1-amine,152.099
C4H11NSe,C[Se]C(C)CN,NCC(C)[Se]C,2-(methylselanyl)propan-1-amine,152.099
C4H11NSe,CCC(N)C[SeH],[SeH]CC(CC)N,2-aminobutane-1-selenol,152.099
C4H11NSe,C[Se]CCCN,NCCC[Se]C,3-(methylselanyl)propan-1-amine,152.099
C4H11NSe,C[Se]CN(C)C,CN(C)C[Se]C,"N,N-dimethyl-1-(methylselanyl)methanamine",152.099
C4H11NSe,CNCC[Se]C,CNCC[Se]C,N-methyl-2-(methylselanyl)ethan-1-amine,152.099
C3H6O2Se,C[Se]CC(=O)O,O=C(O)C[Se]C,2-(methylselanyl)acetic acid,153.039
C3H6O2Se,CC([SeH])C(=O)O,[SeH]C(C)C(O)=O,2-hydroselenopropanoic acid,153.039
C3H6O2Se,O=CC([SeH])CO,[SeH]C(C=O)CO,2-hydroseleno-3-hydroxypropanal,153.039
C3H6O2Se,O=C(O)CC[SeH],O=C(O)CC[SeH],3-hydroselenopropanoic acid,153.039
C3H6O2Se,COC(=O)C[SeH],[SeH]CC(OC)=O,methyl 2-hydroselenoacetate,153.039
C2H6N2OSe,CN(N)C(=O)[SeH],O=C([SeH])N(N)C,1-methylhydrazine-1-carboselenoic Se-acid,153.043
C2H6N2OSe,NNC(=O)C[SeH],[SeH]CC(NN)=O,2-hydroselenoacetohydrazide,153.043
C2H6N2OSe,O=NNCC[SeH],O=NNCC[SeH],N-(2-hydroselenoethyl)nitrous amide,153.043
